DrugBank ID,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed,Molecular_weight,LogP
DB00747,1.4200028178766764,545.0371822548029,15.267220234572113,12.591345367037036,12.591345367037036,10.685871848001627,7.924469536693429,7.924469536693429,6.541621623120015,6.541621623120015,5.326791194133401,5.326791194133401,4.044514131084523,4.044514131084523,5.917906046161393,9.901064578912528,0.0,18.68015364021307,24.291614433792525,18.405094737549014,0.0,0.0,30.33183534230805,11.947581713527669,9.473725907600098,303.147058152,1.3181818181818181,1.9545454545454546,2.5454545454545454,0.5882352941176471,-1.4299999999999997,22,282.19,257123.46171832303,14.180670892667724,5.333924974919479,2.2416588494484997,129.37095289872892,12.42388109410431,0.46172004898840946,12.42388109410431,0.3155498818388703,0.062164588057445735,0.3155498818388703,-0.593246645880575,-0.46172004898840946,0.9180999999999993,79.38280000000005,303.35799999999995,1,5,0,3,3,1,0,1,5,1,5,0,4,0,3,3,118,14.580253302440804,24.2298052094063,0.0,0.0,0.0,5.969305287951849,9.694446914922299,0.0,0.0,0.0,30.33183534230805,12.611123474374185,24.925324904147942,6.606881964512918,4,19.374790486512623,5.969305287951849,0.0,4.899909730850478,0.0,49.155130113554236,13.654553947190108,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,60.02587718237397,14.268263091671919,0.0,24.323000783710405,30.33183534230805,0.0,0.0,0.0,62.3,11.375006813305875,0.0,14.788852355757118,9.557785546317293,0.8028518413538257,-0.9152421107331825,10.061539681325035,2.259683506628852,-0.2255082357016882,2.128363935080205,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6618093940597772,303.35799999999995,0.9180999999999993
DB00749,2.2365005465300696,688.6452033715747,15.035169427003234,12.5312948899293,12.5312948899293,10.109320773707358,7.596527674004413,7.596527674004413,5.6886246861171985,5.6886246861171985,4.602479445923058,4.602479445923058,3.4857015238320503,3.4857015238320503,11.570356098935537,9.901064578912528,0.0,6.4208216229260096,13.027703587438928,24.05227195831674,16.513127197858786,0.0,6.923737199690624,30.10681692602266,4.736862953800049,287.152143532,1.4285714285714286,2.238095238095238,2.9047619047619047,0.47058823529411764,-1.81,21,266.1909999999999,82265.47673237078,14.14094585695257,5.187313539396647,2.1410481876545573,123.67017703003339,11.28582703451751,0.48114130189667925,11.28582703451751,0.30620151899780573,0.0047422996976567156,0.30620151899780573,-0.8203045214999578,-0.48114130189667925,3.383000000000001,81.55450000000005,287.3589999999999,2,4,0,1,1,1,1,2,2,2,4,0,4,0,0,0,112,14.827368869587962,5.601050810983688,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,32.046575604766076,30.38936785217202,10.902924932081056,18.721631582287387,3,14.637927532712576,16.872230220032904,0.0,4.9839785209472085,0.0,45.13181170206897,6.606881964512918,35.01993218362728,0.0,0.0,0.0,0.0,0.0,0.0,22.666693168252678,27.97409419470758,0.0,43.50994862347572,18.19910120538483,0.0,10.902924932081056,0.0,62.32000000000001,5.9430246126228266,0.0,14.780271478961954,10.487763447971782,3.883181689342404,-0.8203045214999578,6.321297713529856,2.4492822499370117,4.705483329134123,0.0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9057842881790303,287.3589999999999,3.383000000000001
DB00751,1.9797218273121933,675.1991927860686,12.819626477379407,10.58214344526927,10.58214344526927,9.343336592900531,6.5926529282332265,6.5926529282332265,5.088989771995565,5.088989771995565,4.030863224183186,4.030863224183186,3.147002626831033,3.147002626831033,0.0,0.0,0.0,6.041840829147961,5.959554568743835,12.965578028838586,22.37774074977455,0.0,0.0,58.423251011179026,5.733667477162185,249.12659748,1.0,1.736842105263158,2.6315789473684212,0.1875,-2.29,19,234.19699999999997,50264.40089649175,10.615869506628458,3.8512013652449393,1.4772083534831517,111.9316503291652,6.1067082388510965,0.3694936228021621,6.1067082388510965,0.1960698490159861,0.24986111111111065,0.1960698490159861,0.24986111111111065,-0.3694936228021621,2.4667999999999997,77.39940000000003,249.317,2,3,0,2,2,2,0,2,3,1,3,0,0,0,0,0,94,10.633577208012664,0.0,5.959554568743835,0.0,0.0,0.0,4.992404732635669,0.0,0.0,0.0,42.46456947923127,29.177543166478607,5.687386274683562,12.586597235060536,4,0.0,11.646940843427398,0.0,0.0,10.726072209797854,12.462662452073971,11.444666136763054,65.22129102278387,0.0,0.0,10.633577208012664,5.687386274683562,0.0,0.0,12.50431097465641,6.4208216229260096,0.0,22.732195304238946,53.52334128032855,0.0,0.0,0.0,41.62,0.0,0.0,6.622158919123205,0.0,11.352263794406653,0.6334750566893426,17.346658163265303,0.9649074074074073,0.7472033257747543,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7789519520165337,249.317,2.4667999999999997
DB00752,2.2038147347065578,217.42969243757128,6.974691494688164,5.825908934703555,5.825908934703555,4.877010097711745,3.6825219847121655,3.6825219847121655,2.916733545733497,2.916733545733497,2.0675199341691184,2.0675199341691184,1.298159615104726,1.298159615104726,0.0,0.0,0.0,0.0,11.959746875309353,0.0,11.984273114623004,0.0,6.06636706846161,24.26546827384644,5.733667477162185,133.089149352,1.2,1.8,2.3,0.3333333333333333,-0.8200000000000001,10,122.10599999999998,495.27151184998684,5.927256649464839,2.0972477177374915,0.9290842019241585,60.86028900617027,5.698501511715798,0.3271069255492985,5.698501511715798,0.01148002821523161,0.4327777777777777,0.01148002821523161,0.4327777777777777,-0.3271069255492985,1.5012,41.77540000000002,133.19399999999996,2,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,52,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33183534230805,11.984273114623004,11.959746875309353,0.0,2,0.0,0.0,0.0,0.0,5.733667477162185,18.380568498235363,0.0,35.89528683400505,0.0,0.0,5.733667477162185,0.0,0.0,0.0,6.041840829147961,0.0,0.0,17.9021791607844,30.33183534230805,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,7.096649659863946,0.6538888888888889,10.91214663643235,1.170648148148148,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6169364851642571,133.19399999999996,1.5012
DB00753,3.7348237213155926,101.55641063961481,8.3618073195658,4.330735666898478,5.086664612916933,4.337222523091416,1.9816800356076627,2.4181158160796477,1.254395240240068,1.6507872917510102,0.47969326748862984,0.8299979971160546,0.16746691453639692,0.24522849367237085,18.350951813682208,21.9520752383741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.337802844032566,0.0,183.971433464,1.2,1.6,1.7,1.0,-0.10000000000000003,10,182.475,76.90359109819562,9.900000000000002,3.337834264767743,3.8375573921028465,57.71362372764249,11.219212962962963,0.4284295014111595,11.219212962962963,0.4284295014111595,2.9216820987654324,0.29354423837879684,-4.946442901234566,-0.29354423837879684,2.3528000000000002,22.785,184.49099999999999,0,1,0,0,0,0,0,0,1,0,7,0,2,0,0,0,62,0.0,0.0,0.0,5.563148209792634,0.0,12.787803603889575,4.736862953800049,0.0,21.9520752383741,0.0,11.600939890232516,0.0,0.0,0.0,0,26.68893819217415,11.600939890232516,0.0,0.0,0.0,18.350951813682208,0.0,0.0,0.0,0.0,0.0,21.9520752383741,0.0,11.600939890232516,18.350951813682208,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,9.23,58.5970987654321,4.32469135802469,0.0,0.0,-2.937500000000001,0.0,0.0,-4.946442901234566,-3.5100694444444445,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47287129526793736,184.49099999999999,2.3528000000000002
DB00755,2.7915849583616437,566.514664398947,16.75071237662706,14.44088384466122,14.44088384466122,10.220051237716591,7.866888531737336,7.866888531737336,6.761167950956583,6.761167950956583,4.124738345505158,4.124738345505158,2.875233637668256,2.875233637668256,5.969305287951849,4.794537184071822,0.0,5.41499046939678,0.0,11.146209060138535,36.484694035750444,12.999757306524504,12.152040213667762,39.84698901243026,5.106527394840706,300.208930136,1.1818181818181819,1.8636363636363635,2.4545454545454546,0.45,-1.8299999999999996,22,272.21799999999996,40499.073259445584,18.219578582052556,7.975506503757992,5.8849787267796065,134.1750607391544,10.53400526792031,0.47806674460562104,10.53400526792031,0.32806880570998265,0.2596884943843366,0.32806880570998265,-0.9123243957616529,-0.47806674460562104,5.602600000000005,93.76180000000005,300.44200000000006,1,2,1,0,1,0,0,0,1,1,2,0,5,0,0,0,120,5.106527394840706,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,55.37378399368918,56.594875997385216,6.076020106833881,0.0,1,9.901064578912528,5.969305287951849,0.0,0.0,5.41499046939678,53.88115086723114,0.0,58.74853876128035,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,5.41499046939678,53.88115086723114,58.74853876128035,0.0,0.0,0.0,37.3,0.0,0.0,10.53400526792031,8.652828444187502,5.094925467808541,-0.9123243957616529,0.0,15.012089288153208,10.701809261025428,0.0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5295731957656133,300.44200000000006,5.602600000000005
DB00756,2.641450020385574,615.5770288071316,15.894823035455902,10.024021348621078,14.55959502473181,9.734958562966852,5.442914334093439,7.710701172148805,4.139487202258022,6.524216655238901,2.8338485851017072,5.063169629610224,1.7698728616155308,3.1959947796048547,0.0,10.213054789681411,0.0,59.18254815533576,0.0,0.0,12.13273413692322,0.0,0.0,0.0,69.60563934139509,403.84989551199993,0.6190476190476191,0.9523809523809523,1.2857142857142858,0.07692307692307693,-0.22000000000000025,21,400.8589999999999,36043.70063783595,17.1388771933375,6.492314723370736,3.2624080951290786,150.26150430563965,10.018814562862183,0.5060328164669213,10.018814562862183,0.13879471824822281,0.030682634164777456,0.13879471824822281,-0.25219324766943796,-0.5060328164669213,6.609000000000001,89.0796,406.9069999999999,2,2,0,0,0,2,0,2,2,2,8,0,2,0,0,0,112,10.213054789681411,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.60563934139509,12.13273413692322,17.54772460632,30.13579988244796,2,10.213054789681411,69.60563934139509,0.0,0.0,0.0,6.4208216229260096,0.0,53.39543700276516,0.0,11.49902366656781,0.0,0.0,11.49902366656781,69.60563934139509,10.213054789681411,6.4208216229260096,0.0,11.126902983393991,12.13273413692322,30.13579988244796,0.0,0.0,40.46,0.0,35.692815955600345,0.0,20.632948475686575,0.42537037037037106,-0.5043864953388757,2.6323257677556624,-0.04574074074074064,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5506929908667572,406.9069999999999,6.609000000000001
DB00758,1.9432242287829182,655.2314628845675,14.819626477379408,11.7126951677878,13.285120694733981,10.202708600407234,6.81977543233457,8.077392716598691,5.036700294294473,6.444567488233247,3.826599134800867,5.19380134927403,2.7718951289521048,3.900656258073903,6.041840829147961,4.794537184071822,0.0,5.969305287951849,5.022633313741326,25.073785926448156,17.55039622667583,11.336785877934737,24.26546827384644,16.346339569778003,16.337802844032566,321.059027432,1.380952380952381,2.1904761904761907,2.9523809523809526,0.3125,-1.3599999999999997,21,305.701,102654.19812985236,14.571987385583622,6.178250993598703,2.838691255205235,132.6508493554586,12.294248472537163,0.46758616603239056,12.294248472537163,0.32730142953770475,0.2622411186696898,0.32730142953770475,-0.4474537037037043,-0.46758616603239056,3.6739000000000024,84.64200000000004,321.829,0,3,0,1,1,1,1,2,4,0,5,0,3,0,0,0,110,4.736862953800049,6.041840829147961,0.0,0.0,0.0,5.969305287951849,4.899909730850478,4.794537184071822,0.0,11.336785877934737,29.800041095617345,35.06052151370913,22.989293319267777,7.109797541277533,3,9.53140013787187,28.907031056119102,0.0,4.899909730850478,0.0,19.007418857986547,13.65455394719011,56.73858160361058,0.0,0.0,0.0,0.0,0.0,22.937725768167255,24.523768965992435,22.496978166710456,0.0,22.045891006243252,35.711898112773966,5.022633313741326,0.0,0.0,29.54,5.007809980473671,8.069305651787463,15.846354429117326,2.7088877690994093,2.108243417737466,-0.2622411186696898,9.161105862097925,0.963240976946334,1.5856412194507432,1.4227629230704628,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.807761185070717,321.829,3.6739000000000024
DB00762,1.1632844241317217,1685.1199554438624,29.879739930764952,24.85644893119234,24.85644893119234,20.817048796132664,15.654706358893751,15.654706358893751,12.235910395889263,12.235910395889263,9.965617272105149,9.965617272105149,7.470643971301108,7.470643971301108,11.570356098935537,19.49013894705617,0.0,24.680210553429347,60.361202476186506,34.871471161327065,32.35197768060318,23.623570984405198,17.0326438677737,11.823646930541102,14.457704428547306,586.2791349360001,1.069767441860465,1.8372093023255813,2.558139534883721,0.5151515151515151,-3.7600000000000002,43,548.3850000000002,8813764337.667715,28.03622737090953,10.749003948713428,4.53453316673796,249.75556271695103,13.581172940208688,0.45819772812578813,13.581172940208688,0.41472818867498196,0.09513302905940613,0.41472818867498196,-1.8639737475502378,-0.45819772812578813,4.0911000000000035,159.94579999999965,586.689,1,10,0,4,4,1,2,3,9,1,10,0,4,0,2,2,226,28.947172411933117,12.356393797796823,5.601050810983688,0.0,5.559266895052007,12.062545358890265,4.794537184071822,14.573052889090853,0.0,0.0,20.268296022307258,81.44336231492464,35.644480838831896,29.012764604922758,7,24.169327670584444,22.96547029097132,0.0,19.35089763043952,0.0,83.58775577042047,26.1790256236503,56.87307831975825,0.0,17.137367822980828,10.296129848852056,4.794537184071822,5.749511833283905,0.0,68.74083683696874,34.704910942207064,0.0,74.6262101037253,29.060005457918262,0.0,22.29078092177798,0.0,114.19999999999999,12.716270371126281,0.0,48.533878168112516,12.035383886416401,2.384835639434715,-0.26559960489814327,7.767862197184429,6.2615517480893415,7.649150927867792,0.0,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.35595556922918287,586.689,4.0911000000000035
DB00768,2.079024334830853,808.5385029264378,17.81119030894213,14.658153050190842,14.658153050190842,12.041713895658194,8.454152917566118,8.454152917566118,6.5565995305010585,6.5565995305010585,4.304980225555987,4.304980225555987,3.094576363054938,3.094576363054938,5.969305287951849,4.794537184071822,0.0,6.4208216229260096,6.606881964512918,46.542000358979735,0.0,0.0,30.33183534230805,37.20400793996196,9.843390348640755,337.16779359599997,1.2,2.0,2.76,0.2857142857142857,-2.59,25,314.235,477816.7848375154,17.240094112912335,7.532399250503422,4.089838809326271,147.906676921367,11.080222392229516,0.48823908593755777,11.080222392229516,0.3073151684916889,0.013794249181153795,0.3073151684916889,-0.8259001684542808,-0.48823908593755777,3.589500000000002,98.80580000000008,337.41900000000004,1,4,0,1,1,2,0,2,3,1,4,0,5,0,0,0,130,14.743300079491233,12.356393797796823,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,36.407855449141934,54.912358730363856,12.10820789760957,6.4208216229260096,3,14.637927532712576,11.542409818021117,0.0,4.899909730850478,0.0,19.448525210364938,20.640100371266954,70.79439555285315,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,36.61584278490999,17.82224077151075,0.0,28.67462758971399,48.54058958606515,0.0,5.573104530069267,0.0,49.769999999999996,5.993891014739228,0.0,13.230944582697377,9.101341646251909,5.1893095972957095,-0.01900957888511956,13.917862318123861,3.1627621094734186,1.4753423931300915,4.1142225838401885,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9057552159605037,337.41900000000004,3.589500000000002
DB00773,1.3182370054389005,1352.5325604550392,29.28336361358765,23.12834780335291,23.12834780335291,20.282427298526212,13.777144189299923,13.777144189299923,10.988221669433297,10.988221669433297,8.745948150865635,8.745948150865635,6.735400781309629,6.735400781309629,66.82290882384795,20.11411936859394,0.0,37.255241734977375,28.189378141658796,0.0,14.219595082555067,31.18920547353706,0.0,0.0,42.63176658420044,588.1842910839999,0.8809523809523809,1.5714285714285714,2.261904761904762,0.5517241379310345,-3.3299999999999996,42,556.3060000000004,5287664732.043723,27.500051524777703,10.435801723225586,4.258657173456175,240.229487924851,13.385114087700737,0.5016994790132149,13.385114087700737,0.3099403857906003,0.030064203260243394,0.3099403857906003,-1.4362704986978978,-0.5016994790132149,1.3385999999999993,138.3454,588.5620000000005,3,13,1,4,5,2,0,2,13,3,13,0,5,0,3,3,226,57.95134876872255,24.41586555099321,35.578100791806044,12.542454139383732,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,47.87955994862805,11.835812092322787,39.4552314454906,7,62.745885952794374,5.969305287951849,0.0,0.0,11.835812092322787,55.94152864326394,34.22630131768073,40.95582274893743,0.0,28.747559166419524,18.947451815200196,0.0,28.747559166419524,0.0,92.51110779981833,28.478851953072066,11.835812092322787,35.635964108691304,24.26546827384644,0.0,0.0,0.0,160.83,51.526191497067586,0.0,13.385114087700737,32.515426995072225,2.0136756704618017,-1.024854437279876,6.926914060847731,-6.7972224205894385,1.9286290318451753,2.8594588482073915,0,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4298292584463983,588.5620000000005,1.3385999999999993
DB00774,2.8677387918279096,770.8922156146341,15.34493498269124,9.522540750566284,11.155533912421737,8.927486913363694,4.943495391837616,7.972978117353572,3.8886230269715685,7.153843084884383,2.5242491339772557,4.916235804283066,1.682637727184456,3.63183452912631,41.57729926699119,30.006839111682336,0.0,12.356077463582704,12.13273413692322,0.0,0.0,0.0,4.722094864452088,5.316788604006331,5.138973737607942,330.990832396,1.25,1.85,2.35,0.25,-1.3700000000000003,20,323.233,14085.917649184315,15.027158953632522,4.3110501611482945,2.586795284466095,111.6132292525986,12.828472458427814,0.41729938656373755,12.828472458427814,0.41729938656373755,0.30421414399092983,0.3704318163338527,-4.992935563114136,-0.3704318163338527,0.014099999999999946,61.628400000000006,331.29699999999997,4,7,0,1,1,1,0,1,5,3,12,0,1,0,0,0,112,5.316788604006331,4.895483475517775,0.0,20.046582306815168,0.0,6.176298517443475,0.0,21.974567706265816,17.893340007476546,0.0,0.0,12.13273413692322,0.0,22.815012430797474,2,30.006839111682336,25.73396858149873,0.0,4.722094864452088,5.138973737607942,15.967265468479024,11.985479792905473,17.696185628620217,0.0,0.0,15.17785720606636,18.858631417708022,0.0,0.0,23.504285157557018,26.22288082425864,0.0,5.563451491696996,21.92370108795877,0.0,0.0,0.0,118.35999999999999,86.25005527210885,0.0,-1.9040740740740736,7.096029147770219,-1.8686805555555557,0.0,0.8010416666666669,-4.992935563114136,-0.30421414399092983,-8.827221749811034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.6699841555806898,331.29699999999997,0.014099999999999946
DB00775,1.7396898465462418,730.399716832882,21.821780188492532,17.9378380371956,18.754334618123327,14.392978629188176,11.046140425026095,12.69840565134625,8.06679406525274,9.940240368319254,5.483874811619307,6.953641978040351,3.642358244501596,5.046567092306351,22.034437270507397,18.318861563241462,0.0,12.1736752296728,13.027703587438928,43.162025428819454,25.683286491704038,12.13273413692322,19.056471336613843,10.038883468458419,4.736862953800049,440.23449325199994,1.2,1.9,2.533333333333333,0.6818181818181818,-1.6400000000000001,30,404.3180000000002,3766605.805318876,24.627839244481727,12.919619041819937,9.447828505342489,180.1944471376913,12.023544214209608,0.49360147947000954,12.023544214209608,0.32157370236637806,0.05784386285378318,0.32157370236637806,-3.601087932491707,-0.49360147947000954,2.950500000000001,118.3400000000001,440.6060000000004,3,7,0,1,1,1,0,1,5,3,8,0,14,0,1,1,170,15.160178952647085,11.791352662431866,0.0,10.023291153407584,0.0,5.969305287951849,4.794537184071822,13.139891848781026,0.0,0.0,31.898114582465862,75.22853422416281,0.0,12.359735571259707,2,23.05572451704151,15.992596441359433,0.0,10.038883468458419,5.917906046161393,64.33215101224668,25.449248383084857,29.828919765543436,0.0,5.749511833283905,14.775746422258468,0.0,5.749511833283905,0.0,50.984718879354304,21.238649960405414,5.917906046161393,57.43294005186969,24.26546827384644,0.0,0.0,0.0,104.73,32.13812825544011,0.0,11.484365438214823,12.771716969227516,0.7489347031276632,0.35167077723921225,6.036296337249585,7.32543299695828,4.827875788367857,-3.601087932491707,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0.3843022048921748,440.6060000000004,2.950500000000001
