,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
d347,0.11741174,0.024236225,-0.22039177,-0.25610015,0.460403,0.103728876,0.07604897,-0.18873873,-0.070865534,0.52864873,-0.1007801,0.08031943,0.124968715,-0.22115515,0.08359138,-0.034824017,-0.47892976,-0.2757012,-0.54885155,0.56496626,-0.48235065,-0.3214862,0.022268977,-0.34667498,0.43818077,0.15839338,0.34668687,-0.07590224,-0.28234285,-0.21628828,0.05685713,-0.14970973,0.36824754,-0.13726202,-0.069208,0.06557131,0.21623372,0.32955948,-0.3391399,0.43140846,0.1318361,0.053038083,-0.026694436,0.28372753,0.0010240155,-0.45718557,-0.07569156,-0.010072278,0.07102864,-0.10178368,-0.19829826,0.23147686,-0.20234168,-0.113624096,-0.32796726,-0.20002048,-0.0416063,0.14540479,0.42952332,0.2535536,-0.28657472,0.043890253,-0.024728185,0.05585365,-0.06647526,0.026353892,-0.37268907,0.024393253,0.114619836,0.16845696,-0.07130641,-0.38316616,-0.25247335,-0.16949427,0.20735855,-0.28278068,0.10785335,-0.22777413,-0.22076434,-0.6331791,-0.058746826,0.12682132,-0.06388494,-0.07019767,-0.21517497,0.27581522,-0.25926462,-0.22590747,-0.06937638,-0.31416395,-0.017210519,0.19238435,0.09164953,0.14300494,0.035107676,0.12574635,0.079741865,0.25950563,0.19948487,0.14373864,0.0071542324,-0.047089305,0.33725828,-0.57090557,-0.4953376,0.01703318,0.24066183,-0.08074211,0.030808335,0.19862999,-0.021906901,-0.49450868,-0.21038848,-0.3060488,0.4549234,0.15252422,0.31415698,-0.095237285,0.02966065,0.005112221,0.0059330207,-0.2780636,0.001100213,0.165942,-0.25117707,0.21389078,-0.2979963,-0.12800336
d348,0.09513147,0.058272287,-0.15178001,-0.3001634,0.35430318,0.07810849,0.09548071,-0.18756671,-0.09785201,0.54116774,-0.11135333,0.036795225,0.108305305,-0.19395725,0.04458903,-0.05089817,-0.42191565,-0.17617273,-0.57266355,0.46626383,-0.3887869,-0.32493693,-0.007667074,-0.3173897,0.36287776,0.15243381,0.31883088,-0.038682092,-0.32198352,-0.19593215,0.063730314,-0.1552378,0.43562964,-0.12597063,-0.08972608,0.11865465,0.1402543,0.29038215,-0.3001661,0.37444285,0.122359596,0.025382997,0.009030538,0.2309467,-0.016134908,-0.3974471,-0.053061087,-0.01171095,0.06310492,-0.054228514,-0.20014639,0.21961668,-0.18871254,-0.08091463,-0.27226067,-0.18651159,-0.033453245,0.09077183,0.40324202,0.27000517,-0.30221316,-0.0066233687,0.051507793,0.05408095,-0.03675675,0.0394766,-0.2844806,0.0011406437,0.075639814,0.15298769,-0.032749895,-0.31366384,-0.17134394,-0.09943237,0.16122219,-0.22339909,0.13794579,-0.20753305,-0.21250412,-0.586109,-0.05178022,0.09065316,-0.07053919,-0.11625248,-0.20284176,0.2555055,-0.26498276,-0.20868233,-0.06552936,-0.2667542,-0.042688515,0.19512884,0.122845665,0.097755715,0.02777004,0.11622233,0.095302016,0.25762683,0.1143437,0.1290293,-0.014358779,-0.04310249,0.29783112,-0.5062353,-0.43423453,0.019888293,0.22615038,-0.015828665,0.029945882,0.23703054,0.010347235,-0.4341282,-0.23784372,-0.2735619,0.37147462,0.15443073,0.30889523,-0.027457641,0.044353202,0.012688293,0.016293278,-0.22303417,-0.008216203,0.15872729,-0.21511856,0.23725784,-0.2681452,-0.078800365
d349,0.082445145,0.028107908,-0.122225225,-0.22600429,0.3145611,0.07841922,0.10638251,-0.1685056,-0.09655404,0.48733634,-0.10241025,0.017101832,0.09190016,-0.15725733,0.068844855,-0.025895478,-0.37808606,-0.18491468,-0.50621617,0.42041668,-0.32666284,-0.28055656,-0.011167192,-0.2977538,0.31896067,0.13074347,0.262685,-0.014485322,-0.26845235,-0.1746407,0.048898168,-0.12390474,0.3766536,-0.09567027,-0.098191045,0.12048806,0.10524766,0.24560215,-0.25017884,0.33852834,0.09000475,0.031384274,-0.002063972,0.21077272,-0.0133048175,-0.3541445,-0.060469877,-0.014409599,0.04965311,-0.022818165,-0.17279506,0.21618278,-0.15894116,-0.085677944,-0.24320339,-0.15735106,-0.042449325,0.097075626,0.3192898,0.19962578,-0.28067783,-0.00042742514,0.045763537,0.04910448,-0.0024226853,0.010754731,-0.25440595,0.016679835,0.060446113,0.123738505,-0.023227442,-0.28784806,-0.1841067,-0.09900282,0.14203101,-0.21459727,0.10696849,-0.17175929,-0.19594541,-0.5337546,-0.047448255,0.092974,-0.04787116,-0.080055945,-0.18594342,0.26035628,-0.22647859,-0.16505674,-0.07571893,-0.22815755,-0.010637614,0.15882571,0.10766227,0.07112965,0.01500613,0.10253425,0.0467367,0.20589475,0.10712036,0.11006472,-0.027834734,-0.038077362,0.26394683,-0.4317019,-0.37356883,0.014697423,0.17870562,-0.023787824,0.024269244,0.2017039,0.0211532,-0.38990638,-0.19212517,-0.2310626,0.316091,0.11652229,0.27620062,-0.025452971,0.05635448,0.017702831,0.0055041118,-0.22103284,0.014038055,0.14395893,-0.21384305,0.23243734,-0.24075545,-0.065378144
d350,0.044259213,-0.027825719,-0.059274174,-0.085136406,0.2637989,0.037515882,0.07172865,-0.10580979,-0.042465474,0.30486363,-0.038421866,-0.022504687,0.06251822,-0.1354099,0.04628362,0.041149665,-0.24381202,-0.119926006,-0.33888105,0.32373336,-0.15993483,-0.14791942,-0.053599127,-0.23779194,0.12999143,0.11067854,0.13006967,0.0019122378,-0.12112579,-0.10333964,-0.009656778,-0.058080938,0.1885567,-0.036919434,-0.062286384,0.082508,0.11776887,0.13533522,-0.15192714,0.21907674,0.08000421,0.052601464,-0.020073008,0.11223677,0.03791751,-0.21713601,-0.045416813,0.0035319023,0.020747973,-0.034165323,-0.042253938,0.121679634,-0.08245596,-0.03050731,-0.19359829,-0.10835254,0.027503597,0.030309638,0.1304115,0.13113512,-0.22513093,0.031217435,0.0016401889,-0.002657094,0.03762386,-0.024264965,-0.13649957,0.0036144604,0.028474486,0.056895114,-0.0041946503,-0.18848722,-0.16334559,-0.12371873,0.13313122,-0.13882138,0.04794887,-0.13474801,-0.14662233,-0.27756318,-0.04020672,0.06103118,0.005183708,0.00870927,-0.07004182,0.18878247,-0.08405727,-0.1571234,-0.03141571,-0.1087205,-0.00822068,0.06010412,0.06593824,0.055046167,0.056697574,0.10081435,0.020097919,0.072545834,0.07664007,0.07310228,-0.05075561,0.014231817,0.13993248,-0.26376513,-0.1909947,0.018073367,0.086891055,0.016920608,0.06825427,0.09750303,-0.0017488177,-0.2516969,-0.11359847,-0.102340594,0.2056126,0.07587963,0.17961253,-0.01039691,0.046895,0.013760393,-0.018554796,-0.17713667,-0.015019149,0.112034865,-0.15986495,0.12990518,-0.14671418,-0.034862533
d351,0.071766645,0.024850167,-0.11324686,-0.19770527,0.31962237,0.082841724,0.09540915,-0.13789375,-0.08495805,0.43338645,-0.09495673,0.009709401,0.08025701,-0.14716648,0.06517143,-0.02642913,-0.3585509,-0.16663115,-0.42945498,0.39610142,-0.31785566,-0.25674045,-0.019232314,-0.27587032,0.28380698,0.13656747,0.23222078,-0.00896037,-0.22201331,-0.14358294,0.037508998,-0.10118906,0.33116424,-0.09574307,-0.07574837,0.104318105,0.12259117,0.22984625,-0.21036829,0.29863906,0.096416414,0.046136294,-0.00048403945,0.19741309,-0.0031677333,-0.3213023,-0.05589406,0.0048332736,0.07342343,-0.035443973,-0.14367677,0.20731458,-0.119429715,-0.07385353,-0.21997221,-0.1468306,-0.032179758,0.10796536,0.29236937,0.19770043,-0.25046942,0.020208927,0.03450907,0.039735388,-0.001168642,0.0052835327,-0.2360833,0.010267171,0.07834503,0.107945204,-0.033297934,-0.26747477,-0.18797813,-0.11079987,0.14119798,-0.19455925,0.088383004,-0.1528559,-0.18455635,-0.4759445,-0.05305822,0.09495691,-0.040093787,-0.053686526,-0.15432288,0.22687966,-0.19561559,-0.16467586,-0.05419007,-0.20048475,-0.0047264565,0.12838615,0.089722164,0.06932139,0.027093308,0.11318072,0.034547847,0.18415095,0.11126106,0.10741872,-0.015237223,-0.032514196,0.22711205,-0.41027158,-0.34505087,0.03182683,0.15886655,-0.02059647,0.034920596,0.18702365,0.007000809,-0.36858708,-0.16240306,-0.21008195,0.29856044,0.11690852,0.24724683,-0.031504996,0.056103162,0.012754467,0.0119526,-0.21124783,-0.0025123984,0.13813443,-0.19574267,0.20354979,-0.22596732,-0.06957981
d352,0.106276095,-0.0012081424,-0.18780114,-0.21070714,0.43168107,0.104146406,0.07265022,-0.1800201,-0.0658814,0.46786037,-0.09814728,0.039280064,0.12152832,-0.17521831,0.0904878,-0.029828792,-0.43560264,-0.24572085,-0.49554795,0.5150548,-0.41684836,-0.2833801,-0.0072585884,-0.32750955,0.37733418,0.16225855,0.30640417,-0.057434656,-0.27165335,-0.197237,0.046622716,-0.120331496,0.33372986,-0.11688064,-0.0913929,0.0887513,0.19264096,0.293187,-0.28323138,0.37984005,0.13372631,0.04906598,-0.034184474,0.27834913,-0.009120346,-0.41347843,-0.034530547,-0.005040666,0.040501073,-0.100247286,-0.16806915,0.2190766,-0.16862035,-0.091171846,-0.29162106,-0.17493063,-0.053193036,0.15547739,0.35150418,0.20993377,-0.2867155,0.016262151,-0.017608926,0.03624741,-0.04346606,0.028991168,-0.32878634,0.03952692,0.10573998,0.15186192,-0.046004217,-0.35895205,-0.23292802,-0.18503326,0.1866766,-0.24171758,0.08222639,-0.2049895,-0.19202527,-0.5788201,-0.06580113,0.12440734,-0.090903044,-0.059236117,-0.18653177,0.24914396,-0.2432049,-0.20774353,-0.04906451,-0.28343657,-0.020960366,0.15667973,0.095564015,0.12403906,0.065999836,0.12689203,0.06363334,0.21322492,0.19624108,0.13945061,-0.014032938,-0.015413201,0.279776,-0.5235723,-0.43626866,0.033322014,0.204857,-0.055227533,0.059142787,0.17714262,-0.008566909,-0.46581388,-0.18948993,-0.26768523,0.4204657,0.13889343,0.29727933,-0.045242127,0.04704978,0.004890375,0.0084189065,-0.2676927,0.011038452,0.1560251,-0.23942246,0.20623861,-0.29150057,-0.12085542
d353,0.12503427,-0.009163437,-0.23221774,-0.21563973,0.46756682,0.09018306,0.075086355,-0.1852064,-0.052897282,0.4401365,-0.07588898,0.058876395,0.11879261,-0.2230881,0.08052636,-0.032013893,-0.42240784,-0.27294728,-0.52453583,0.5343854,-0.43182036,-0.29316893,0.0040667932,-0.31226468,0.38521448,0.15201236,0.3013262,-0.077685736,-0.27759048,-0.21025854,0.03944201,-0.12523039,0.3058797,-0.1118813,-0.07249276,0.05177707,0.24672867,0.29745167,-0.30120838,0.4050435,0.14037901,0.047108367,-0.01981744,0.29935426,0.026350401,-0.4189882,-0.021153476,-0.016393209,0.028569616,-0.15345144,-0.15616801,0.19347985,-0.18108746,-0.07644907,-0.3258657,-0.18803778,-0.0013681883,0.14062487,0.37538868,0.2561922,-0.26339182,0.029343246,-0.0434996,0.029607406,-0.06992524,0.032767545,-0.34260702,0.025752332,0.10558286,0.15716359,-0.0443777,-0.36331898,-0.24245095,-0.1889582,0.21313116,-0.27218357,0.10968533,-0.24106927,-0.19347805,-0.6019112,-0.0595824,0.09983869,-0.08325027,-0.06910167,-0.1908741,0.25676948,-0.21876657,-0.20144175,-0.06123536,-0.27549767,-0.027721666,0.16278917,0.08165884,0.113056734,0.05580101,0.12766638,0.09118318,0.20678267,0.20916677,0.16463733,0.0037571765,-0.03907952,0.27336764,-0.54731643,-0.45720547,0.0129909,0.22820361,-0.07186674,0.071919166,0.16747697,-0.04198079,-0.48285112,-0.19221683,-0.2772805,0.45173168,0.15013121,0.29770508,-0.07055585,0.023823155,-0.0016672504,0.026042735,-0.25328782,0.00041675047,0.15940787,-0.24410978,0.18422058,-0.28683716,-0.13602693
d354,0.07722744,0.0064343894,-0.143098,-0.19532192,0.38368994,0.1055985,0.12710068,-0.13094075,-0.12081003,0.4538717,-0.15958294,-0.0070898887,0.07471911,-0.13785084,0.109727204,-0.007731064,-0.43842956,-0.23462854,-0.44649348,0.45526007,-0.3663539,-0.27479824,-0.02573855,-0.32632455,0.3706342,0.16350378,0.25868294,-0.02508609,-0.24742302,-0.17683715,0.027057981,-0.11650266,0.32285258,-0.06234238,-0.0964705,0.10594507,0.119296305,0.25399265,-0.28424567,0.32102287,0.07138991,0.062078908,-0.018665275,0.22735488,0.007588797,-0.38203034,-0.06957062,0.023070136,0.08089875,-0.029840508,-0.17338721,0.25513104,-0.13581479,-0.1103161,-0.24409325,-0.13180596,-0.05453017,0.1874557,0.2796198,0.15236512,-0.2809756,0.05632433,0.045311704,0.011110417,0.043585345,-0.010557111,-0.3177364,0.015424227,0.09633308,0.12933949,-0.013779208,-0.33433267,-0.24644952,-0.15451704,0.1428542,-0.21679738,0.072869994,-0.16125432,-0.22071736,-0.53439695,-0.06403757,0.13326974,-0.04472037,-0.04791796,-0.17644529,0.2719349,-0.20042478,-0.1693421,-0.07753591,-0.24066488,0.01991026,0.13906011,0.08224942,0.098861985,0.0147831,0.104656965,0.00016956675,0.20459141,0.16832195,0.10468218,-0.022234233,-0.015653659,0.24258289,-0.45914078,-0.39533338,0.038707476,0.15057267,-0.041882053,0.018943563,0.19275002,0.031515017,-0.41709745,-0.16902916,-0.23647602,0.3398313,0.10693142,0.28737387,-0.062755845,0.06969626,0.028318191,-0.0056800405,-0.2741386,0.056026116,0.15034258,-0.28351614,0.27666914,-0.2766467,-0.07723868
d355,0.11655631,0.004899379,-0.23814487,-0.25017527,0.46995625,0.11334186,0.06280936,-0.20060603,-0.06894727,0.5028204,-0.07228961,0.05516253,0.13662896,-0.23589605,0.056721583,-0.041219946,-0.4306396,-0.2418749,-0.55449206,0.54503804,-0.46960044,-0.325047,0.012685558,-0.3424498,0.40444136,0.158338,0.3286708,-0.06847716,-0.30000722,-0.21517868,0.04686621,-0.12901556,0.37571907,-0.14223182,-0.061064355,0.050634,0.2384336,0.31431842,-0.29646662,0.43272978,0.1434995,0.06445419,-0.039521772,0.29429266,0.02549229,-0.43959787,-0.039836444,-0.03149403,0.042018265,-0.12382385,-0.1707129,0.20906219,-0.20744544,-0.0768027,-0.3209891,-0.21122195,-0.012813112,0.12401799,0.40574566,0.28527996,-0.26793158,0.019245239,-0.0360712,0.043561757,-0.07411801,0.039198335,-0.3382308,0.033885594,0.11730458,0.1684963,-0.070104025,-0.3755063,-0.23225565,-0.17094103,0.2130618,-0.26324907,0.13646932,-0.25424322,-0.19535385,-0.61324716,-0.05604598,0.1028202,-0.07256075,-0.07545136,-0.20055659,0.25153962,-0.2361061,-0.21751621,-0.042210225,-0.30340162,-0.05109532,0.1865672,0.09555066,0.11820184,0.059871525,0.13717978,0.1113738,0.2507213,0.21096994,0.14356238,0.012066933,-0.054838885,0.30414945,-0.5762154,-0.47447145,0.011044177,0.25430086,-0.060155734,0.042310342,0.17367467,-0.042586785,-0.50125104,-0.19755642,-0.31031284,0.4720342,0.1778211,0.31565347,-0.07330205,0.024592543,-0.007176808,0.005098853,-0.26179588,-0.008710757,0.16270362,-0.23122083,0.18901677,-0.30380628,-0.12733822
d356,0.09063545,0.027934376,-0.13067932,-0.18636264,0.36496407,0.11955295,0.13728797,-0.12863933,-0.11435049,0.47226962,-0.17870168,0.01652759,0.035301354,-0.11221238,0.13962296,0.0070960117,-0.47175094,-0.23834082,-0.45617303,0.48770812,-0.37585095,-0.27518976,-0.031052127,-0.35096753,0.38716385,0.1696023,0.2630486,-0.029181324,-0.24357404,-0.16967109,0.023422126,-0.1170071,0.3300059,-0.051851362,-0.09100134,0.10559416,0.09612693,0.27092296,-0.28875035,0.33023944,0.07174111,0.056567524,-0.0155807175,0.2274521,0.01265418,-0.41652355,-0.09440175,0.06028286,0.13844743,-0.0072481954,-0.19419403,0.27934864,-0.13445055,-0.14248054,-0.24192268,-0.12446662,-0.076667786,0.21207951,0.3040261,0.118757695,-0.29964057,0.06501442,0.046348162,0.025032166,0.051975742,-0.021298964,-0.34289846,0.003499824,0.10616723,0.13615897,-0.006094119,-0.34099662,-0.29166192,-0.17981748,0.14242099,-0.23636009,0.073321335,-0.15805076,-0.22203441,-0.56150293,-0.07511342,0.15663186,-0.035653222,-0.042736433,-0.215889,0.30500853,-0.1932349,-0.18134739,-0.08769323,-0.21811639,0.059402984,0.12596366,0.06784946,0.088515334,0.0070012626,0.10744131,-0.025578342,0.17996322,0.15417221,0.11534794,-0.0303123,-0.020621011,0.2849949,-0.45919177,-0.41138306,0.07523565,0.12235455,-0.053172655,0.012707299,0.23829918,0.03933579,-0.41556826,-0.17720644,-0.24397574,0.31705335,0.09156356,0.28881696,-0.07642982,0.102387734,0.026158161,0.006773337,-0.29533175,0.059574828,0.16109729,-0.30971187,0.3068689,-0.2697348,-0.07744907
d357,0.040177707,-0.022977183,-0.06496628,-0.08395426,0.20657772,0.0086492235,0.05242849,-0.08931416,-0.030877123,0.2654276,-0.014568286,-0.016819004,0.053688813,-0.13278082,0.047977805,0.044535093,-0.20007265,-0.07749219,-0.28712484,0.26552236,-0.12206573,-0.13806184,-0.056679405,-0.20919156,0.09811796,0.07886936,0.1010375,0.015345519,-0.09066199,-0.09195651,-0.015014746,-0.036435157,0.17431812,-0.0359121,-0.04010768,0.08703519,0.10484843,0.11905944,-0.09499351,0.18211807,0.080502525,0.07030983,-0.0003382436,0.080625646,0.04981918,-0.19214083,-0.023883127,-0.0028100368,0.030820275,-0.023433262,-0.033458862,0.102194026,-0.058018822,-0.0138596445,-0.16129318,-0.10632911,0.032409206,-0.0010195165,0.12535685,0.13132377,-0.19226111,0.0022297574,0.011347218,0.013665137,0.0515587,-0.026395664,-0.09397732,0.010002359,0.02333325,0.037867125,-0.037012286,-0.16375835,-0.15773073,-0.08706796,0.13105217,-0.110422894,0.04207606,-0.12420928,-0.12873605,-0.22996944,-0.05109492,0.031194577,0.02234558,0.025649272,-0.046655696,0.17945082,-0.053044412,-0.13118935,-0.00543926,-0.08425351,-0.02643145,0.03739493,0.051845003,0.051677417,0.04546592,0.07846475,0.0036021455,0.035606865,0.050359692,0.06338287,-0.054713283,0.019119598,0.118020535,-0.21705215,-0.13930254,0.023110127,0.07355828,0.013288667,0.07449591,0.07798101,0.0021082975,-0.22188586,-0.09126419,-0.07880533,0.15062538,0.08234577,0.16526072,0.0070139207,0.047736287,0.009822854,-0.008247375,-0.14737089,-0.049772497,0.088216335,-0.14456673,0.089068726,-0.12960625,-0.020487629
d358,0.06599151,0.008250348,-0.112003714,-0.18875009,0.2582372,0.054182157,0.07370201,-0.15672046,-0.05430378,0.40807375,-0.057723645,0.01634797,0.0917966,-0.20784292,0.04678057,-0.005243124,-0.276574,-0.10896357,-0.44238865,0.3363436,-0.24998891,-0.21372376,-0.042721037,-0.2603404,0.20079613,0.09491632,0.2011194,-0.0009135937,-0.21597329,-0.13896592,0.025776446,-0.08917457,0.3282511,-0.12582724,-0.066696845,0.10359788,0.14770603,0.21591608,-0.18137324,0.30621645,0.12547523,0.02955298,0.009789082,0.14182778,0.019782314,-0.25569206,-0.01397968,-0.050302368,-0.011292308,-0.04665017,-0.114479326,0.1463439,-0.11938849,-0.017826559,-0.20757073,-0.1640209,0.012657792,0.022196714,0.28389797,0.2686689,-0.23906955,-0.04312073,0.017460052,0.044741187,-0.021814285,0.01298639,-0.1721678,0.006902692,0.03121435,0.09037226,-0.043106202,-0.20984685,-0.14331155,-0.056675345,0.14256412,-0.17761812,0.104721144,-0.1679264,-0.14069834,-0.41627824,-0.047422707,0.04242276,-0.028092569,-0.05695974,-0.12563159,0.19485557,-0.18449488,-0.16187835,-0.022593264,-0.1977799,-0.0731147,0.12592745,0.118717484,0.07469706,0.057870224,0.10677304,0.09113644,0.16872135,0.07239461,0.09217716,-0.029505853,-0.017347485,0.19942696,-0.37386155,-0.27113593,0.004382965,0.17588307,7.537258e-05,0.061817788,0.15097803,0.0020255486,-0.3328163,-0.17750782,-0.17711402,0.26516014,0.14209901,0.24985714,0.0026306075,0.024485491,0.0029655974,-0.007219294,-0.14926273,-0.05777346,0.13016267,-0.1255108,0.12767103,-0.20710297,-0.0469931
d359,0.12494068,-0.006604571,-0.2551268,-0.26880693,0.5099601,0.107902646,0.061871927,-0.21056311,-0.04966416,0.5027858,-0.048986953,0.08177737,0.14966436,-0.26131448,0.059049305,-0.050169036,-0.46091756,-0.28485492,-0.5761914,0.58302903,-0.50232244,-0.33463,0.033062533,-0.33728513,0.44030526,0.1550654,0.37234637,-0.0958147,-0.31439602,-0.22924216,0.053204093,-0.13378847,0.35749733,-0.16008085,-0.05819573,0.03256544,0.2724813,0.34422892,-0.31015062,0.45426306,0.15093093,0.060666468,-0.04266736,0.3265788,0.016370699,-0.4626804,-0.043636285,-0.027604694,0.025299001,-0.1556508,-0.18244283,0.19666655,-0.21609169,-0.08099333,-0.3479612,-0.20563555,-0.02147499,0.14082962,0.4444149,0.31244975,-0.27533427,0.023957334,-0.06986567,0.047569085,-0.10907605,0.056236118,-0.36666393,0.029484762,0.13389407,0.17976102,-0.07521768,-0.38754493,-0.23812884,-0.20180888,0.23588116,-0.29201862,0.1356776,-0.28304213,-0.21877705,-0.67630726,-0.049236428,0.10702599,-0.08941915,-0.068811506,-0.21339191,0.2727533,-0.25336513,-0.24814835,-0.047195483,-0.32914412,-0.04388816,0.19180325,0.08634239,0.14013503,0.05276092,0.14316669,0.11147075,0.25278968,0.24395488,0.16946562,0.0280782,-0.047458764,0.33231553,-0.6165729,-0.507072,-0.013139621,0.24753922,-0.08486441,0.048546094,0.17309543,-0.062826015,-0.5362438,-0.19938242,-0.328751,0.51755464,0.17936209,0.32475942,-0.093546696,0.011094294,-0.017472653,0.018627942,-0.26842827,-0.011890505,0.15634581,-0.24133527,0.18980439,-0.32172647,-0.14976564
d360,0.09072469,0.041510917,-0.14668319,-0.25720212,0.35986185,0.10580889,0.10362255,-0.17953755,-0.09703259,0.5362303,-0.118062556,0.038461566,0.077651,-0.1805222,0.06365061,-0.042592544,-0.43367994,-0.19850913,-0.51946884,0.48818135,-0.4012931,-0.3061209,0.0036625671,-0.33806255,0.38528946,0.15496404,0.32204768,-0.042289548,-0.29310322,-0.16518217,0.05177326,-0.13045552,0.41577327,-0.1273954,-0.091314375,0.09281882,0.12893046,0.2968709,-0.29633924,0.35931754,0.103353165,0.04433085,-0.0011348779,0.24000949,-0.0075981026,-0.42025754,-0.0724326,0.0050681382,0.08962961,-0.026322506,-0.20287906,0.24985671,-0.17623402,-0.10800813,-0.27927482,-0.175683,-0.047530495,0.12568186,0.3967645,0.22417179,-0.28029478,0.020456746,0.032890696,0.050576027,-0.039502747,0.0058905985,-0.29809204,-0.00028854888,0.098283485,0.14097407,-0.03778003,-0.3127271,-0.21245296,-0.1200195,0.16571474,-0.2237701,0.12666777,-0.19708957,-0.21099274,-0.5980653,-0.061427664,0.109954834,-0.041438505,-0.08935272,-0.20694514,0.28329256,-0.24602509,-0.20065595,-0.06784873,-0.2760103,0.0042666914,0.17208642,0.093173906,0.10880054,-0.0001374248,0.12789425,0.060928427,0.22989269,0.12740654,0.13222069,-0.0089805545,-0.044265963,0.30824074,-0.51253474,-0.43574423,0.03243037,0.20550181,-0.022903657,0.009126877,0.23478517,0.012203306,-0.4313157,-0.20147091,-0.2749858,0.36097163,0.13416396,0.3129099,-0.06794368,0.05193512,0.021862762,0.02142894,-0.23834535,0.012168127,0.17095742,-0.2540024,0.24656323,-0.26784664,-0.065352045
d361,0.110291325,0.015159569,-0.24537885,-0.2766556,0.49255398,0.10942652,0.06262096,-0.20606491,-0.051491592,0.5250674,-0.051568653,0.08320707,0.13724637,-0.2458434,0.051206615,-0.04691258,-0.44458818,-0.2586366,-0.5650592,0.55292875,-0.47294533,-0.3411054,0.023583394,-0.3393786,0.42466924,0.14662188,0.35317442,-0.08294578,-0.29089186,-0.20115383,0.046034873,-0.13091952,0.38221404,-0.1518124,-0.04858369,0.05285965,0.25902522,0.32448256,-0.31666768,0.44706094,0.16556913,0.06399432,-0.015162751,0.30116332,0.02176139,-0.45881665,-0.033920407,-0.0284297,0.038957763,-0.13591333,-0.18296811,0.21168983,-0.21573159,-0.076181464,-0.34292752,-0.2139572,-0.021118628,0.12738198,0.436349,0.30599442,-0.275013,0.018042693,-0.04914315,0.058365446,-0.11396496,0.039071113,-0.35034293,0.028109724,0.11643427,0.17739163,-0.07855226,-0.37696356,-0.21789539,-0.18189085,0.20731986,-0.2777128,0.14300545,-0.27520654,-0.21203113,-0.64044714,-0.05415039,0.11479962,-0.07031853,-0.09902821,-0.21321286,0.26573306,-0.25312465,-0.24086285,-0.0636985,-0.31676677,-0.05283377,0.19205424,0.09368961,0.12400154,0.034500882,0.13414839,0.120090395,0.25347808,0.19626875,0.17075247,0.019625608,-0.053555448,0.3269819,-0.60536706,-0.47688377,-0.0036998442,0.25127938,-0.0636263,0.057643645,0.18537158,-0.046589147,-0.5009309,-0.20414484,-0.321949,0.48727438,0.18827248,0.32308248,-0.0861191,0.016862392,-0.012097089,0.023004528,-0.25795904,-0.023407431,0.16836916,-0.22808419,0.17875454,-0.30383137,-0.12659816
d362,0.03165769,-0.0028614467,-0.067783654,-0.08251462,0.20625047,0.03674056,0.058866717,-0.092095174,-0.041467994,0.2606051,-0.026502255,-0.013397056,0.044382103,-0.11319926,0.04451292,0.017316666,-0.2031578,-0.10102327,-0.26983312,0.25868964,-0.15231022,-0.13698667,-0.034115523,-0.19397411,0.14411065,0.08614437,0.11122388,0.008246401,-0.10135144,-0.087045066,-0.016765231,-0.039706357,0.17642887,-0.03763884,-0.044946637,0.072286874,0.089694485,0.12004157,-0.11452612,0.18202315,0.06121186,0.047144257,-0.01203006,0.09413018,0.034766197,-0.19673467,-0.028242396,0.013064294,0.03765234,-0.020745834,-0.04895683,0.12113111,-0.064054005,-0.021818284,-0.15538265,-0.08800621,0.0070071844,0.02862566,0.14891028,0.12042805,-0.17785326,0.024966022,0.0124431215,0.009318877,0.031291343,-0.008762807,-0.12301384,0.014170665,0.046980377,0.046895172,-0.01873231,-0.17109814,-0.15170844,-0.096249044,0.099809125,-0.11546963,0.03828822,-0.11385362,-0.12945919,-0.24155311,-0.053368233,0.053917747,0.013160559,0.02146236,-0.07524748,0.17018218,-0.07573307,-0.13047756,-0.013109451,-0.09340707,-0.017059086,0.049059156,0.046079233,0.049684472,0.023058604,0.07859864,0.00059164973,0.05807123,0.07807727,0.06061658,-0.04184521,-0.0019527094,0.13192856,-0.22047248,-0.16934763,0.02569685,0.081052445,-0.004874354,0.045995384,0.082705446,0.0052778968,-0.22874294,-0.09269741,-0.09322612,0.1600397,0.061984826,0.1689178,-0.02227879,0.05275646,0.018988896,-0.004362475,-0.14792265,-0.022607544,0.086356185,-0.1412825,0.10586657,-0.14172937,-0.03967279
